2, -0.503663, -1.89542, 0.625102, -0.852916, 0.861412, 1.45562, 0.56999, 0.0766142, 0.860084, -1.72509, 1.25904, 1.78865, -1.03491, -0.787138, 0.620508, 0.70983, 0.644838, 0.792296, 0.2048, 1.96546, -2.39756, -2.97211, 0.21023, 0.467491, 2.32252, -0.314482, -0.443245, -1.58677, 1.22715, -0.0234923, 1.41582, -0.311343, 0.388361, 0.0336531, 0.15326, 0.906036, 1.32589, -1.26912, -0.278237, 0.109273, 
2, 0.0888491, -1.92292, -0.0371504, -0.661113, -0.239242, 0.240817, 0.110252, 0.773468, 0.0519278, 0.884661, -0.475848, 0.821654, -1.05439, -0.276464, -1.205, -0.981994, -1.06602, 1.31145, -1.6427, -0.316058, -1.3099, 0.578434, 0.711704, -1.38521, -2.18883, 0.0249593, -1.20894, -0.280822, -1.09765, 0.534706, -0.0512012, -0.279881, 0.160742, -0.843275, -0.51432, -1.0614, 0.487239, -1.54267, 0.267848, 0.603501, 
2, 0.392078, 0.650385, -0.313182, -0.269307, -0.895947, -1.06124, 1.04357, 2.85004, -0.612348, 0.556041, -0.388496, -0.674646, -0.720947, -1.04839, -0.0758503, -2.7167, -0.029803, 0.455626, 0.475385, 0.129052, -0.840965, 0.505786, 0.18593, -0.255185, 1.74911, -0.879551, 0.986532, -0.445873, -0.0259502, 0.744839, -1.63845, -0.147612, 0.252363, 1.17498, 0.333262, 0.36844, 1.904, 0.563763, 0.560959, 1.61287, 
2, 0.715301, 0.880763, -0.770936, 0.215187, 1.25017, 0.922094, -0.895989, -0.315929, 0.945172, -1.76264, 2.88886, 0.185987, 0.933187, 0.89742, -1.72808, -1.37024, -0.986281, 0.396219, 0.362822, -0.998579, -0.138714, 0.623401, 1.2723, 0.316244, -0.89917, 1.3599, 1.23993, -0.263353, -1.05208, -1.80278, -1.3786, 0.121651, -0.12241, 0.455865, 0.535089, -0.24034, 1.15511, -1.22652, 0.638347, 0.103007, 
2, -0.815302, 1.23338, 0.736706, 1.76864, -0.277505, 1.38151, -0.241164, -0.199796, -1.10521, 0.405392, -1.57515, 0.0686056, 1.42607, 0.262841, -0.42299, 1.80934, 0.45723, -0.58123, 2.01043, 0.138037, 0.205049, 0.389057, -0.173986, 1.1045, -0.171761, -0.835225, 1.44976, -0.0524414, -0.0657823, 0.00933604, 0.377103, 0.236444, -0.0750606, -0.365358, -0.829703, -0.344273, -1.15564, -0.457146, 1.19949, 0.0660357, 
2, -2.18596, 0.0302942, 0.0769211, -1.49347, 0.14956, -1.28439, -0.231501, -1.00142, -0.398705, 1.34541, -0.427289, -0.505615, 1.59329, 0.633381, 0.331428, 1.41019, -0.195139, -0.205457, 0.796976, -0.299433, -1.01933, -1.30435, -0.876862, 0.300914, -2.08275, -0.2772, 1.55407, -0.478587, -0.854473, -0.584787, -0.218032, -0.370938, 0.687695, -0.352332, -0.368154, -1.38953, 0.287199, -0.340773, 0.926433, -0.23872, 
2, -2.03114, 0.487051, 2.00365, -1.41049, 0.892563, -1.37828, -0.0348677, 1.33406, -1.80293, -0.670992, 0.370579, -1.2852, 1.21953, -0.775114, -0.0479612, -0.601157, -0.936898, 0.983491, 0.465251, 0.54776, -0.716912, -1.84319, -0.038562, 0.0890517, 0.0328979, -0.38076, -1.16396, -0.680838, -0.809814, -0.164311, -0.408304, 0.680133, 1.93388, -1.13524, -0.0147596, 0.252156, 0.29456, 0.897336, -1.3507, 1.60065, 
2, -1.50045, -0.204403, 1.72079, -0.283012, -0.984024, -1.80045, 0.844891, 1.48223, 1.2219, 0.185378, 0.0557995, 0.115483, -1.74302, 0.0154664, -1.67819, -1.58854, -0.888221, -0.158663, -1.64888, 0.493561, 1.80934, -0.00204149, -0.0793712, -0.466284, -0.895969, 1.66249, 0.214222, 1.09933, -1.1194, 0.00894983, 0.998836, 0.803762, 0.705213, -0.891411, 0.346103, -0.389035, -1.1765, 0.49313, -1.03482, -1.01097, 
1, 0.178657, 2.04131, 0.531607, 1.31633, 0.0402564, -1.3827, 0.671677, 0.382572, -0.283024, -2.28185, -0.550236, -0.22393, -1.66887, -0.332378, 0.552282, 0.666423, -0.272962, -0.541674, -0.847358, 0.320271, -0.377288, -1.06342, -1.05329, -0.964268, -0.024966, -1.37453, 0.358032, -1.46971, 0.0807029, -0.746074, 0.812617, -0.825436, 0.17273, 0.463307, -0.640933, -1.23479, 0.479521, 0.980474, 0.826432, -1.0811, 
2, 0.256987, -0.228375, -0.208996, -0.77026, -0.255465, -2.02104, -0.449555, 0.151131, -1.68573, -0.822281, 0.52941, -0.676274, -0.510349, 0.194733, -0.309243, -0.147167, 0.260333, 1.65201, -0.345905, -2.09803, -1.00416, 0.28562, -1.11751, 0.0864892, 0.713105, 0.415717, -0.423406, -0.251557, 1.45171, 0.22646, -0.525392, -0.212764, -0.3472, -0.721416, 0.637291, -0.611957, 0.507004, -1.62287, 0.260968, 1.12658, 
2, 1.7401, 0.169397, -0.95379, -0.468988, -0.655922, -1.10263, -0.532235, -0.639557, 1.04953, -0.434967, 0.598988, 0.573719, 0.4683, -0.190902, -1.2455, 0.480312, 1.23196, -0.91298, -0.869625, 3.02369, -0.644593, 0.892846, 0.722535, 0.0272023, 1.29544, -0.149351, -1.46175, -0.254855, -1.32036, 1.67172, -0.597686, -1.22088, 0.371504, 1.70193, 0.869114, 2.0118, 0.478133, 1.52112, 1.06558, -0.0262373, 
2, -1.47254, -0.600478, 0.858171, 0.554966, -0.480691, -0.714866, -0.886564, -0.0207109, -1.7635, -0.243946, 0.249881, -0.256472, -0.503531, -0.751514, 1.0961, 1.32083, -0.349893, 0.329434, 0.629466, -0.573825, 0.757974, -1.95184, 0.195589, -0.502044, -0.377789, 0.527339, 0.96356, -0.551543, 0.348841, -1.16849, -1.85851, -0.786236, 0.13643, 0.650815, 0.996448, 0.366656, 1.38482, -0.635025, 0.438431, -0.332461, 
2, -0.409938, 0.525356, 1.3443, 2.10354, -0.567562, 0.347005, -1.55608, 1.23982, -0.527348, 0.100312, -2.30983, 2.18437, 0.570349, 2.32172, 0.393664, 0.136676, -0.490779, -0.142833, 0.347751, 0.478338, 1.23703, 0.36756, -0.0688859, 0.0419298, -1.56387, 1.10144, -0.320802, -1.24851, 0.0736548, -0.0704117, 1.08821, -1.17773, 0.403077, 0.629724, -2.48106, 1.61813, -0.140848, -0.934959, -0.410531, 0.254336, 
1, -1.01337, -0.419034, 0.500651, -0.528915, 0.105563, 1.58652, -1.35507, 1.02865, 1.34081, 1.3532, 0.413705, -1.70198, 0.522519, -0.437086, 1.6892, -0.300704, 0.0184338, 0.438492, -0.649359, 1.49608, -0.572057, -1.02863, -0.0649068, 1.03316, 0.0582277, 0.480848, 0.0314982, 1.95933, 0.315774, -2.11775, -1.22107, -0.11465, 0.432923, 2.134, -0.790717, 0.807792, -1.37906, 1.54294, 2.10901, 1.67553, 
2, 0.512331, 0.544353, -0.766972, -0.154462, 0.356865, 1.80108, 0.382286, -1.70149, 1.90247, -0.277469, -0.742079, -1.87481, -0.970174, -2.29815, -0.531767, 1.16529, -1.02972, -0.0326059, -0.425106, 0.699361, 1.34689, -0.974337, 0.310477, -0.949638, 1.80568, 0.387536, 1.06235, -0.454546, 0.356222, 0.795084, -2.01837, 0.196997, -0.807053, 1.81581, -1.4752, 0.520624, -0.0715048, 0.456164, 0.169217, 0.640837, 
1, -0.146, -0.880063, 0.848557, 1.30335, -1.27147, -0.870208, -0.975724, 0.690716, 0.455578, 1.0908, -1.50047, -1.50871, -0.389936, 0.878437, -1.33697, 0.266993, 0.0678671, -0.00375996, -1.45216, -0.0520594, -0.47653, 1.07346, -1.09668, -1.22042, -2.3369, -0.0560342, 0.0309579, 2.62872, -0.138072, 0.506196, 1.03256, 0.400364, -0.162527, -0.313123, 1.00897, 1.24404, 1.59751, 0.575352, 1.6526, 1.11907, 
2, -0.716877, 0.317279, -0.648096, 0.0635723, 0.338867, 0.142078, -1.25932, 0.753714, 0.27859, -0.761273, 1.71451, -0.906736, -0.518036, -0.939219, 2.07257, 0.0900905, 0.787522, 0.153023, 0.308617, -0.107884, 0.855435, 1.78084, 0.385899, 0.951831, -1.52627, 1.96456, 1.79239, 0.293278, -0.721907, 0.631502, -0.296142, -0.778235, -0.639813, -0.753504, 0.609231, -0.292903, 0.253626, -0.591086, -1.15361, -0.810662, 
